filename,width,height,label,startX,startY,endX,endY
17_1_0.jpg,17.482926829268308,25.808130081300817,waldo,215.62276422764228,208.130081300813,233.1056910569106,233.93821138211382
17_1_1.jpg,,,notwaldo,,,,
17_1_2.jpg,,,notwaldo,,,,
17_1_3.jpg,,,notwaldo,,,,
17_2_0.jpg,,,notwaldo,,,,
17_2_1.jpg,,,notwaldo,,,,
17_2_2.jpg,,,notwaldo,,,,
17_2_3.jpg,,,notwaldo,,,,
17_3_0.jpg,,,notwaldo,,,,
17_3_1.jpg,,,notwaldo,,,,
17_3_2.jpg,,,notwaldo,,,,
17_3_3.jpg,,,notwaldo,,,,
12_0_0.jpg,,,notwaldo,,,,
12_0_1.jpg,,,notwaldo,,,,
12_0_2.jpg,,,notwaldo,,,,
12_0_3.jpg,,,notwaldo,,,,
12_1_0.jpg,,,notwaldo,,,,
12_1_1.jpg,,,notwaldo,,,,
12_1_2.jpg,,,notwaldo,,,,
12_1_3.jpg,,,notwaldo,,,,
12_2_0.jpg,25.68025078369908,32.90282131661445,waldo,166.92163009404385,223.09717868338555,192.60188087774293,256
12_2_1.jpg,25.68025078369908,4.012539184952971,waldo,166.92163009404385,0,192.60188087774293,4.012539184952971
12_2_2.jpg,,,notwaldo,,,,
12_2_3.jpg,,,notwaldo,,,,
12_3_0.jpg,,,notwaldo,,,,
12_3_1.jpg,,,notwaldo,,,,
12_3_2.jpg,,,notwaldo,,,,
12_3_3.jpg,,,notwaldo,,,,
13_0_0.jpg,,,notwaldo,,,,
13_0_1.jpg,,,notwaldo,,,,
13_0_2.jpg,,,notwaldo,,,,
13_0_3.jpg,,,notwaldo,,,,
13_1_0.jpg,,,notwaldo,,,,
13_1_1.jpg,,,notwaldo,,,,
13_1_2.jpg,,,notwaldo,,,,
13_1_3.jpg,,,notwaldo,,,,
13_2_0.jpg,,,notwaldo,,,,
13_2_1.jpg,,,notwaldo,,,,
13_2_2.jpg,,,notwaldo,,,,
13_2_3.jpg,,,notwaldo,,,,
13_3_0.jpg,,,notwaldo,,,,
13_3_1.jpg,11.851851851851734,16.59259259259261,waldo,90.07407407407413,68.7407407407407,101.92592592592587,85.33333333333331
13_3_2.jpg,,,notwaldo,,,,
13_3_3.jpg,,,notwaldo,,,,
11_0_0.jpg,,,notwaldo,,,,
11_0_1.jpg,,,notwaldo,,,,
11_0_2.jpg,,,notwaldo,,,,
11_0_3.jpg,,,notwaldo,,,,
11_1_0.jpg,,,notwaldo,,,,
11_1_1.jpg,,,notwaldo,,,,
11_1_2.jpg,,,notwaldo,,,,
11_1_3.jpg,,,notwaldo,,,,
11_2_0.jpg,,,notwaldo,,,,
11_2_1.jpg,,,notwaldo,,,,
11_2_2.jpg,,,notwaldo,,,,
11_2_3.jpg,,,notwaldo,,,,
11_3_0.jpg,,,notwaldo,,,,
11_3_1.jpg,,,notwaldo,,,,
11_3_2.jpg,,,notwaldo,,,,
11_3_3.jpg,,,notwaldo,,,,
10_0_0.jpg,,,notwaldo,,,,
10_0_1.jpg,,,notwaldo,,,,
10_0_2.jpg,,,notwaldo,,,,
10_0_3.jpg,,,notwaldo,,,,
10_1_0.jpg,18.80816326530612,25.07755102040818,waldo,167.18367346938783,164.04897959183674,185.99183673469395,189.12653061224492
10_1_1.jpg,,,notwaldo,,,,
10_1_2.jpg,,,notwaldo,,,,
10_1_3.jpg,,,notwaldo,,,,
10_2_0.jpg,,,notwaldo,,,,
10_2_1.jpg,,,notwaldo,,,,
10_2_2.jpg,,,notwaldo,,,,
10_2_3.jpg,,,notwaldo,,,,
10_3_0.jpg,,,notwaldo,,,,
10_3_1.jpg,,,notwaldo,,,,
10_3_2.jpg,,,notwaldo,,,,
10_3_3.jpg,,,notwaldo,,,,
18_0_0.jpg,,,notwaldo,,,,
18_0_1.jpg,,,notwaldo,,,,
18_0_2.jpg,,,notwaldo,,,,
18_0_3.jpg,,,notwaldo,,,,
18_1_0.jpg,,,notwaldo,,,,
18_1_1.jpg,,,notwaldo,,,,
18_1_2.jpg,,,notwaldo,,,,
18_1_3.jpg,,,notwaldo,,,,
18_2_0.jpg,,,notwaldo,,,,
18_2_1.jpg,,,notwaldo,,,,
18_2_2.jpg,,,notwaldo,,,,
18_2_3.jpg,,,notwaldo,,,,
18_3_0.jpg,27.661569826707478,37.57798165137615,waldo,228.33843017329252,78.28746177370031,256,115.86544342507646
18_3_1.jpg,,,notwaldo,,,,
18_3_2.jpg,,,notwaldo,,,,
18_3_3.jpg,,,notwaldo,,,,
19_0_0.jpg,,,notwaldo,,,,
19_0_1.jpg,,,notwaldo,,,,
19_0_2.jpg,15.407407407407447,20.148148148148152,waldo,154.07407407407408,226.37037037037032,169.48148148148152,246.51851851851848
19_0_3.jpg,,,notwaldo,,,,
19_1_0.jpg,,,notwaldo,,,,
19_1_1.jpg,,,notwaldo,,,,
19_1_2.jpg,,,notwaldo,,,,
19_1_3.jpg,,,notwaldo,,,,
19_2_0.jpg,,,notwaldo,,,,
19_2_1.jpg,,,notwaldo,,,,
19_2_2.jpg,,,notwaldo,,,,
19_2_3.jpg,,,notwaldo,,,,
19_3_0.jpg,,,notwaldo,,,,
19_3_1.jpg,,,notwaldo,,,,
19_3_2.jpg,,,notwaldo,,,,
19_3_3.jpg,,,notwaldo,,,,
4_0_0.jpg,,,notwaldo,,,,
4_0_1.jpg,,,notwaldo,,,,
4_0_2.jpg,,,notwaldo,,,,
4_0_3.jpg,,,notwaldo,,,,
4_1_0.jpg,,,notwaldo,,,,
4_1_1.jpg,,,notwaldo,,,,
4_1_2.jpg,,,notwaldo,,,,
4_1_3.jpg,,,notwaldo,,,,
4_2_0.jpg,,,notwaldo,,,,
4_2_1.jpg,,,notwaldo,,,,
4_2_2.jpg,,,notwaldo,,,,
4_2_3.jpg,,,notwaldo,,,,
4_3_0.jpg,18.515723270440276,21.73584905660377,waldo,114.31446540880506,224.60377358490567,132.83018867924534,246.33962264150944
4_3_1.jpg,,,notwaldo,,,,
4_3_2.jpg,,,notwaldo,,,,
4_3_3.jpg,,,notwaldo,,,,
5_0_0.jpg,,,notwaldo,,,,
5_0_1.jpg,,,notwaldo,,,,
5_0_2.jpg,,,notwaldo,,,,
5_0_3.jpg,,,notwaldo,,,,
5_1_0.jpg,,,notwaldo,,,,
5_1_1.jpg,18.036363636363603,23.27272727272731,waldo,158.25454545454545,89.59999999999997,176.29090909090905,112.87272727272727
5_1_2.jpg,,,notwaldo,,,,
5_1_3.jpg,,,notwaldo,,,,
5_2_0.jpg,,,notwaldo,,,,
5_2_1.jpg,,,notwaldo,,,,
5_2_2.jpg,,,notwaldo,,,,
5_2_3.jpg,,,notwaldo,,,,
5_3_0.jpg,,,notwaldo,,,,
5_3_1.jpg,,,notwaldo,,,,
5_3_2.jpg,,,notwaldo,,,,
5_3_3.jpg,,,notwaldo,,,,
7_0_0.jpg,,,notwaldo,,,,
7_0_1.jpg,,,notwaldo,,,,
7_0_2.jpg,,,notwaldo,,,,
7_0_3.jpg,,,notwaldo,,,,
7_1_0.jpg,,,notwaldo,,,,
7_1_1.jpg,,,notwaldo,,,,
7_1_2.jpg,25.257223396758263,34.63847780126844,waldo,142.3424947145877,174.27484143763218,167.59971811134596,208.9133192389006
7_1_3.jpg,,,notwaldo,,,,
7_2_0.jpg,,,notwaldo,,,,
7_2_1.jpg,,,notwaldo,,,,
7_2_2.jpg,,,notwaldo,,,,
7_2_3.jpg,,,notwaldo,,,,
7_3_0.jpg,,,notwaldo,,,,
7_3_1.jpg,,,notwaldo,,,,
7_3_2.jpg,,,notwaldo,,,,
7_3_3.jpg,,,notwaldo,,,,
6_0_0.jpg,,,notwaldo,,,,
6_0_1.jpg,,,notwaldo,,,,
6_0_2.jpg,,,notwaldo,,,,
6_0_3.jpg,,,notwaldo,,,,
6_1_0.jpg,,,notwaldo,,,,
6_1_1.jpg,,,notwaldo,,,,
6_1_2.jpg,,,notwaldo,,,,
6_1_3.jpg,,,notwaldo,,,,
6_2_0.jpg,,,notwaldo,,,,
6_2_1.jpg,,,notwaldo,,,,
6_2_2.jpg,,,notwaldo,,,,
6_2_3.jpg,,,notwaldo,,,,
6_3_0.jpg,,,notwaldo,,,,
6_3_1.jpg,25.35350756533694,30.987620357634114,waldo,230.64649243466306,31.339752407152673,256,62.32737276478679
6_3_2.jpg,,,notwaldo,,,,
6_3_3.jpg,,,notwaldo,,,,
2_0_0.jpg,,,notwaldo,,,,
2_0_1.jpg,,,notwaldo,,,,
2_0_2.jpg,,,notwaldo,,,,
2_0_3.jpg,,,notwaldo,,,,
2_1_0.jpg,,,notwaldo,,,,
2_1_1.jpg,,,notwaldo,,,,
2_1_2.jpg,,,notwaldo,,,,
2_1_3.jpg,,,notwaldo,,,,
2_2_0.jpg,,,notwaldo,,,,
2_2_1.jpg,,,notwaldo,,,,
2_2_2.jpg,,,notwaldo,,,,
2_2_3.jpg,,,notwaldo,,,,
2_3_0.jpg,,,notwaldo,,,,
2_3_1.jpg,,,notwaldo,,,,
2_3_2.jpg,,,notwaldo,,,,
2_3_3.jpg,,,notwaldo,,,,
3_0_0.jpg,,,notwaldo,,,,
3_0_1.jpg,,,notwaldo,,,,
3_0_2.jpg,,,notwaldo,,,,
3_0_3.jpg,,,notwaldo,,,,
3_1_0.jpg,,,notwaldo,,,,
3_1_1.jpg,,,notwaldo,,,,
3_1_2.jpg,,,notwaldo,,,,
3_1_3.jpg,,,notwaldo,,,,
3_2_0.jpg,,,notwaldo,,,,
3_2_1.jpg,,,notwaldo,,,,
3_2_2.jpg,,,notwaldo,,,,
3_2_3.jpg,,,notwaldo,,,,
3_3_0.jpg,,,notwaldo,,,,
3_3_1.jpg,24.34472511144145,28.14858841010397,waldo,22.442793462109876,96.23774145616642,46.787518573551324,124.38632986627039
3_3_2.jpg,,,notwaldo,,,,
3_3_3.jpg,,,notwaldo,,,,
1_0_0.jpg,,,notwaldo,,,,
1_0_1.jpg,4.297362110311724,40.108713029576336,waldo,251.70263788968828,163.9136690647482,256,204.02238209432454
1_0_2.jpg,,,notwaldo,,,,
1_0_3.jpg,,,notwaldo,,,,
1_1_0.jpg,,,notwaldo,,,,
1_1_1.jpg,25.988808952837758,40.108713029576336,waldo,0,163.9136690647482,25.988808952837758,204.02238209432454
1_1_2.jpg,,,notwaldo,,,,
1_1_3.jpg,,,notwaldo,,,,
1_2_0.jpg,,,notwaldo,,,,
1_2_1.jpg,,,notwaldo,,,,
1_2_2.jpg,,,notwaldo,,,,
1_2_3.jpg,,,notwaldo,,,,
1_3_0.jpg,,,notwaldo,,,,
1_3_1.jpg,,,notwaldo,,,,
1_3_2.jpg,,,notwaldo,,,,
1_3_3.jpg,,,notwaldo,,,,
